mz,abundance
749.198,3
749.26,3
749.321,5
749.383,6
749.445,11
749.506,14
749.568,13
749.629,12
749.691,11
749.753,10
749.814,12
749.876,11
749.938,8
749.999,4
750.061,1
750.122,3
750.184,3
750.246,4
750.307,7
750.369,8
750.431,8
750.492,6
750.554,3
750.616,1
750.677,1
750.739,6
750.801,7
750.862,8
750.924,10
750.986,10
751.047,14
751.109,13
751.171,13
751.232,8
751.294,4
751.356,5
751.417,4
751.479,1
751.541,3
751.602,4
751.664,5
751.726,5
751.787,3
751.849,3
751.911,3
751.973,4
752.034,5
752.096,4
752.158,3
752.219,3
752.281,2
752.343,5
752.405,8
752.466,11
752.528,13
752.59,16
752.651,15
752.713,14
752.775,19
752.837,15
752.898,14
752.96,12
753.022,5
753.084,3
753.145,3
753.207,3
753.269,0
753.331,0
753.393,1
753.454,1
753.516,2
753.578,3
753.64,3
753.701,7
753.763,7
753.825,10
753.887,9
753.949,5
754.01,8
754.072,10
754.134,14
754.196,17
754.258,18
754.319,17
754.381,13
754.443,11
754.505,7
754.567,3
754.628,7
754.69,8
754.752,8
754.814,8
754.876,8
754.938,8
754.999,7
755.061,11
755.123,8
755.185,6
755.247,6
755.309,3
755.37,2
755.432,2
755.494,3
755.556,1
755.618,1
755.68,1
755.742,0
755.803,1
755.865,1
755.927,1
755.989,1
756.051,1
756.113,1
756.175,1
756.237,1
756.298,6
756.36,6
756.422,8
756.484,8
756.546,6
756.608,7
756.67,8
756.732,10
756.794,7
756.856,7
756.918,8
756.979,9
757.041,9
757.103,9
757.165,7
757.227,6
757.289,6
757.351,6
757.413,9
757.475,8
757.537,8
757.599,9
757.661,5
757.723,6
757.785,8
757.847,9
757.908,9
757.97,6
758.032,4
758.094,3
758.156,6
758.218,6
758.28,8
758.342,7
758.404,4
758.466,3
758.528,1
758.59,1
758.652,2
758.714,2
758.776,3
758.838,4
758.9,3
758.962,2
759.024,4
759.086,3
759.148,3
759.21,4
759.272,1
759.334,1
759.396,1
759.458,0
759.52,0
759.582,0
759.644,2
759.706,3
759.768,5
759.83,7
759.892,7
759.954,9
760.016,8
760.078,7
760.141,6
760.203,2
760.265,2
760.327,2
760.389,3
760.451,2
760.513,3
760.575,6
760.637,5
760.699,4
760.761,5
760.823,7
760.885,7
760.947,7
761.009,6
761.072,1
761.134,5
761.196,5
761.258,8
761.32,8
761.382,4
761.444,7
761.506,5
761.568,5
761.63,6
761.693,4
761.755,2
761.817,2
761.879,1
761.941,4
762.003,4
762.065,4
762.127,5
762.19,3
762.252,4
762.314,4
762.376,4
762.438,5
762.5,6
762.562,8
762.625,9
762.687,10
762.749,13
762.811,15
762.873,16
762.935,20
762.997,16
763.06,14
763.122,12
763.184,6
763.246,3
763.308,2
763.371,2
763.433,1
763.495,2
763.557,3
763.619,3
763.681,3
763.744,1
763.806,0
763.868,0
763.93,0
763.992,1
764.055,1
764.117,1
764.179,1
764.241,2
764.304,2
764.366,2
764.428,2
764.49,1
764.552,2
764.615,3
764.677,9
764.739,10
764.801,10
764.864,10
764.926,6
764.988,6
765.05,6
765.113,5
765.175,4
765.237,2
765.299,1
765.362,3
765.424,6
765.486,7
765.548,7
765.611,6
765.673,4
765.735,6
765.798,9
765.86,12
765.922,11
765.984,9
766.047,6
766.109,2
766.171,1
766.234,1
766.296,1
766.358,1
766.421,3
766.483,3
766.545,6
766.607,7
766.67,8
766.732,7
766.794,8
766.857,7
766.919,7
766.981,9
767.044,12
767.106,12
767.168,8
767.231,7
767.293,6
767.355,5
767.418,6
767.48,9
767.542,8
767.605,11
767.667,13
767.73,10
767.792,10
767.854,7
767.917,9
767.979,7
768.041,8
768.104,8
768.166,4
768.229,6
768.291,6
768.353,7
768.416,14
768.478,15
768.54,15
768.603,15
768.665,15
768.728,15
768.79,21
768.852,20
768.915,12
768.977,14
769.04,11
769.102,11
769.165,11
769.227,6
769.289,4
769.352,5
769.414,5
769.477,3
769.539,3
769.602,3
769.664,8
769.726,8
769.789,10
769.851,9
769.914,9
769.976,6
770.039,3
770.101,2
770.164,0
770.226,1
770.289,1
770.351,2
770.413,2
770.476,2
770.538,3
770.601,2
770.663,2
770.726,1
770.788,0
770.851,3
770.913,8
770.976,11
771.038,18
771.101,16
771.163,15
771.226,13
771.288,10
771.351,13
771.413,10
771.476,11
771.538,9
771.601,7
771.663,6
771.726,11
771.789,13
771.851,12
771.914,17
771.976,18
772.039,16
772.101,18
772.164,15
772.226,8
772.289,8
772.351,10
772.414,11
772.476,10
772.539,10
772.602,7
772.664,4
772.727,5
772.789,3
772.852,5
772.914,10
772.977,9
773.04,9
773.102,6
773.165,3
773.227,3
773.29,4
773.353,5
773.415,3
773.478,7
773.54,6
773.603,4
773.666,5
773.728,1
773.791,2
773.853,3
773.916,6
773.979,9
774.041,12
774.104,11
774.166,9
774.229,6
774.292,3
774.354,3
774.417,1
774.48,1
774.542,0
774.605,0
774.668,1
774.73,3
774.793,5
774.856,7
774.918,11
774.981,10
775.043,9
775.106,7
775.169,6
775.231,6
775.294,6
775.357,6
775.419,2
775.482,1
775.545,0
775.608,3
775.67,3
775.733,4
775.796,5
775.858,7
775.921,8
775.984,13
776.046,12
776.109,8
776.172,8
776.235,5
776.297,5
776.36,4
776.423,3
776.485,1
776.548,1
776.611,1
776.674,1
776.736,2
776.799,3
776.862,6
776.925,6
776.987,6
777.05,5
777.113,4
777.175,5
777.238,5
777.301,7
777.364,6
777.427,8
777.489,7
777.552,5
777.615,5
777.678,7
777.74,7
777.803,4
777.866,4
777.929,4
777.991,4
778.054,5
778.117,6
778.18,4
778.243,7
778.305,9
778.368,12
778.431,15
778.494,15
778.557,14
778.619,13
778.682,10
778.745,10
778.808,9
778.871,7
778.933,6
778.996,2
779.059,2
779.122,2
779.185,2
779.248,0
779.31,0
779.373,0
779.436,0
779.499,1
779.562,1
779.625,1
779.688,3
779.75,2
779.813,2
779.876,3
779.939,6
780.002,8
780.065,11
780.128,10
780.19,5
780.253,4
780.316,3
780.379,3
780.442,3
780.505,7
780.568,4
780.631,4
780.694,3
780.756,1
780.819,1
780.882,1
780.945,3
781.008,3
781.071,3
781.134,2
781.197,6
781.26,5
781.323,4
781.385,3
781.448,0
781.511,0
781.574,1
781.637,6
781.7,6
781.763,6
781.826,8
781.889,6
781.952,6
782.015,7
782.078,4
782.141,2
782.204,2
782.267,2
782.33,2
782.393,1
782.456,1
782.519,2
782.581,5
782.644,7
782.707,9
782.77,16
782.833,22
782.896,22
782.959,20
783.022,8
783.085,8
783.148,5
783.211,4
783.274,2
783.337,0
783.4,2
783.463,2
783.526,2
783.589,3
783.652,1
783.715,1
783.778,1
783.841,2
783.904,5
783.967,5
784.03,5
784.094,3
784.157,0
784.22,0
784.283,0
784.346,3
784.409,3
784.472,3
784.535,4
784.598,1
784.661,2
784.724,3
784.787,3
784.85,3
784.913,2
784.976,2
785.039,1
785.102,1
785.165,3
785.229,2
785.292,2
785.355,4
785.418,6
785.481,6
785.544,7
785.607,10
785.67,6
785.733,7
785.796,8
785.859,9
785.923,10
785.986,10
786.049,7
786.112,4
786.175,2
786.238,0
786.301,0
786.364,0
786.427,0
786.491,4
786.554,6
786.617,6
786.68,7
786.743,7
786.806,6
786.869,10
786.933,9
786.996,5
787.059,4
787.122,0
787.185,0
787.248,0
787.312,0
787.375,0
787.438,0
787.501,2
787.564,5
787.627,7
787.691,7
787.754,7
787.817,4
787.88,2
787.943,2
788.006,0
788.07,1
788.133,1
788.196,1
788.259,2
788.322,1
788.386,2
788.449,3
788.512,3
788.575,3
788.639,4
788.702,4
788.765,6
788.828,8
788.891,7
788.955,8
789.018,10
789.081,11
789.144,11
789.208,9
789.271,7
789.334,5
789.397,5
789.461,6
789.524,7
789.587,7
789.65,12
789.714,12
789.777,10
789.84,10
789.903,5
789.967,5
790.03,4
790.093,4
790.156,6
790.22,8
790.283,8
790.346,8
790.41,6
790.473,3
790.536,2
790.599,3
790.663,2
790.726,3
790.789,4
790.853,8
790.916,10
790.979,11
791.043,11
791.106,9
791.169,6
791.233,4
791.296,5
791.359,5
791.423,2
791.486,2
791.549,1
791.613,2
791.676,4
791.739,4
791.803,5
791.866,4
791.929,2
791.993,2
792.056,3
792.119,3
792.183,4
792.246,6
792.309,3
792.373,6
792.436,5
792.5,4
792.563,4
792.626,2
792.69,5
792.753,5
792.816,6
792.88,10
792.943,9
793.007,10
793.07,7
793.133,5
793.197,7
793.26,7
793.324,8
793.387,8
793.45,5
793.514,5
793.577,8
793.641,6
793.704,5
793.768,5
793.831,5
793.894,4
793.958,4
794.021,3
794.085,2
794.148,4
794.212,5
794.275,4
794.339,6
794.402,4
794.465,3
794.529,5
794.592,5
794.656,7
794.719,7
794.783,6
794.846,3
794.91,2
794.973,2
795.037,2
795.1,2
795.164,2
795.227,3
795.291,3
795.354,5
795.418,7
795.481,7
795.545,6
795.608,7
795.672,5
795.735,5
795.799,9
795.862,13
795.926,15
795.989,16
796.053,12
796.116,7
796.18,5
796.243,3
796.307,3
796.37,1
796.434,0
796.497,1
796.561,2
796.624,7
796.688,8
796.751,9
796.815,9
796.879,6
796.942,4
797.006,4
797.069,4
797.133,4
797.196,2
797.26,1
797.323,1
797.387,0
797.451,1
797.514,1
797.578,1
797.641,1
797.705,0
797.769,3
797.832,3
797.896,3
797.959,7
798.023,13
798.086,12
798.15,11
798.214,6
798.277,0
798.341,1
798.405,1
798.468,5
798.532,5
798.595,5
798.659,6
798.723,3
798.786,3
798.85,2
798.914,2
798.977,2
799.041,2
799.104,2
799.168,7
799.232,7
799.295,8
799.359,9
799.423,8
799.486,9
799.55,10
799.614,9
799.677,8
799.741,6
799.805,3
799.868,2
799.932,5
799.996,5
800.059,7
800.123,7
800.187,5
800.25,4
800.314,2
800.378,2
800.441,1
800.505,2
800.569,3
800.633,4
800.696,5
800.76,5
800.824,8
800.887,8
800.951,10
801.015,9
801.079,6
801.142,6
801.206,5
801.27,10
801.333,12
801.397,14
801.461,14
801.525,13
801.588,11
801.652,11
801.716,13
801.78,14
801.843,11
801.907,10
801.971,10
802.035,7
802.098,3
802.162,3
802.226,1
802.29,1
802.353,1
802.417,1
802.481,4
802.545,4
802.609,4
802.672,4
802.736,0
802.8,1
802.864,2
802.928,5
802.991,6
803.055,9
803.119,9
803.183,7
803.247,6
803.31,6
803.374,6
803.438,6
803.502,6
803.566,6
803.629,7
803.693,8
803.757,11
803.821,8
803.885,9
803.949,7
804.012,5
804.076,5
804.14,2
804.204,2
804.268,2
804.332,1
804.396,1
804.459,1
804.523,2
804.587,2
804.651,2
804.715,3
804.779,2
804.843,2
804.906,4
804.97,3
805.034,6
805.098,8
805.162,7
805.226,9
805.29,5
805.354,4
805.418,4
805.481,3
805.545,4
805.609,9
805.673,8
805.737,7
805.801,6
805.865,0
805.929,0
805.993,0
806.057,0
806.121,0
806.185,0
806.248,0
806.312,0
806.376,0
806.44,0
806.504,0
806.568,0
806.632,0
806.696,0
806.76,0
806.824,0
806.888,2
806.952,2
807.016,4
807.08,4
807.144,3
807.208,6
807.272,4
807.336,4
807.4,3
807.464,0
807.528,0
807.592,0
807.656,0
807.72,0
807.783,1
807.847,2
807.911,4
807.975,5
808.039,5
808.103,6
808.167,5
808.231,2
808.296,2
808.36,4
808.424,4
808.488,3
808.552,3
808.616,0
808.68,0
808.744,1
808.808,1
808.872,3
808.936,3
809,6
809.064,5
809.128,3
809.192,3
809.256,2
809.32,2
809.384,4
809.448,6
809.512,6
809.576,6
809.64,6
809.704,3
809.768,3
809.833,3
809.897,3
809.961,4
810.025,5
810.089,6
810.153,6
810.217,7
810.281,8
810.345,8
810.409,6
810.473,5
810.538,4
810.602,4
810.666,5
810.73,2
810.794,2
810.858,2
810.922,4
810.986,3
811.05,6
811.115,6
811.179,4
811.243,4
811.307,1
811.371,1
811.435,1
811.499,2
811.563,3
811.628,4
811.692,6
811.756,6
811.82,9
811.884,9
811.948,8
812.013,10
812.077,12
812.141,11
812.205,9
812.269,7
812.333,4
812.398,4
812.462,4
812.526,3
812.59,0
812.654,1
812.718,2
812.783,5
812.847,10
812.911,12
812.975,17
813.039,19
813.104,18
813.168,20
813.232,19
813.296,19
813.36,15
813.425,10
813.489,7
813.553,3
813.617,3
813.682,4
813.746,6
813.81,7
813.874,10
813.939,11
814.003,11
814.067,11
814.131,10
814.196,8
814.26,5
814.324,3
814.388,3
814.453,3
814.517,5
814.581,5
814.645,3
814.71,3
814.774,0
814.838,0
814.902,2
814.967,2
815.031,4
815.095,6
815.16,6
815.224,6
815.288,6
815.352,8
815.417,5
815.481,7
815.545,7
815.61,6
815.674,6
815.738,4
815.803,3
815.867,3
815.931,3
815.995,3
816.06,3
816.124,3
816.188,3
816.253,2
816.317,0
816.381,1
816.446,1
816.51,1
816.574,1
816.639,0
816.703,0
816.768,0
816.832,0
816.896,1
816.961,1
817.025,1
817.089,1
817.154,0
817.218,0
817.282,0
817.347,0
817.411,0
817.476,0
817.54,0
817.604,0
817.669,2
817.733,5
817.797,8
817.862,10
817.926,11
817.991,10
818.055,8
818.119,7
818.184,4
818.248,6
818.313,6
818.377,6
818.442,7
818.506,4
818.57,6
818.635,8
818.699,7
818.764,7
818.828,5
818.893,7
818.957,5
819.021,5
819.086,6
819.15,2
819.215,3
819.279,3
819.344,3
819.408,4
819.473,3
819.537,5
819.601,4
819.666,3
819.73,3
819.795,1
819.859,2
819.924,3
819.988,2
820.053,2
820.117,1
820.182,3
820.246,3
820.311,4
820.375,5
820.44,2
820.504,3
820.569,3
820.633,2
820.698,2
820.762,2
820.827,2
820.891,3
820.956,3
821.02,6
821.085,6
821.149,5
821.214,5
821.278,1
821.343,0
821.408,0
821.472,0
821.537,0
821.601,1
821.666,2
821.73,3
821.795,4
821.859,5
821.924,4
821.988,3
822.053,5
822.118,3
822.182,3
822.247,3
822.311,3
822.376,3
822.44,3
822.505,3
822.57,0
822.634,0
822.699,0
822.763,2
822.828,4
822.893,5
822.957,8
823.022,9
823.086,15
823.151,15
823.216,12
823.28,9
823.345,4
823.409,3
823.474,3
823.539,3
823.603,4
823.668,4
823.733,4
823.797,4
823.862,5
823.926,6
823.991,6
824.056,6
824.12,3
824.185,2
824.25,2
824.314,2
824.379,2
824.444,2
824.508,3
824.573,3
824.638,2
824.702,2
824.767,6
824.832,5
824.896,6
824.961,8
825.026,6
825.09,6
825.155,3
825.22,1
825.284,1
825.349,5
825.414,5
825.478,4
825.543,4
825.608,4
825.673,5
825.737,8
825.802,8
825.867,4
825.931,6
825.996,4
826.061,4
826.126,4
826.19,6
826.255,6
826.32,7
826.384,9
826.449,5
826.514,5
826.579,4
826.643,4
826.708,3
826.773,4
826.838,5
826.902,7
826.967,8
827.032,7
827.097,9
827.162,5
827.226,8
827.291,7
827.356,4
827.421,4
827.485,4
827.55,5
827.615,6
827.68,7
827.745,8
827.809,10
827.874,9
827.939,10
828.004,6
828.068,4
828.133,4
828.198,2
828.263,2
828.328,3
828.393,3
828.457,3
828.522,2
828.587,0
828.652,0
828.717,0
828.781,2
828.846,2
828.911,3
828.976,3
829.041,1
829.106,2
829.17,7
829.235,8
829.3,9
829.365,9
829.43,4
829.495,4
829.56,4
829.624,1
829.689,2
829.754,3
829.819,4
829.884,6
829.949,6
830.014,6
830.079,8
830.143,12
830.208,11
830.273,10
830.338,9
830.403,3
830.468,3
830.533,3
830.598,2
830.663,2
830.728,2
830.792,2
830.857,4
830.922,3
830.987,3
831.052,3
831.117,2
831.182,2
831.247,3
831.312,4
831.377,3
831.442,3
831.507,2
831.572,1
831.636,0
831.701,1
831.766,2
831.831,10
831.896,12
831.961,14
832.026,14
832.091,8
832.156,6
832.221,3
832.286,2
832.351,1
832.416,1
832.481,1
832.546,2
832.611,2
832.676,2
832.741,3
832.806,7
832.871,6
832.936,6
833.001,8
833.066,5
833.131,5
833.196,5
833.261,4
833.326,4
833.391,6
833.456,4
833.521,4
833.586,4
833.651,3
833.716,3
833.781,3
833.846,3
833.911,1
833.976,2
834.041,2
834.106,2
834.171,2
834.236,1
834.301,1
834.366,1
834.431,2
834.496,2
834.562,2
834.627,3
834.692,4
834.757,6
834.822,9
834.887,8
834.952,5
835.017,5
835.082,4
835.147,4
835.212,4
835.277,2
835.342,0
835.408,0
835.473,2
835.538,2
835.603,2
835.668,2
835.733,2
835.798,4
835.863,4
835.928,4
835.993,2
836.059,1
836.124,1
836.189,1
836.254,1
836.319,0
836.384,0
836.449,0
836.514,0
836.58,1
836.645,1
836.71,1
836.775,1
836.84,0
836.905,0
836.971,1
837.036,3
837.101,4
837.166,8
837.231,8
837.296,10
837.361,11
837.427,5
837.492,5
837.557,3
837.622,4
837.687,5
837.753,5
837.818,5
837.883,4
837.948,3
838.013,3
838.079,2
838.144,1
838.209,1
838.274,1
838.339,1
838.405,3
838.47,2
838.535,2
838.6,2
838.665,4
838.731,5
838.796,6
838.861,8
838.926,7
838.992,7
839.057,7
839.122,4
839.187,2
839.253,2
839.318,3
839.383,1
839.448,1
839.514,1
839.579,0
839.644,0
839.709,1
839.775,1
839.84,1
839.905,1
839.97,6
840.036,5
840.101,4
840.166,3
840.231,0
840.297,0
840.362,0
840.427,2
840.493,2
840.558,2
840.623,2
840.689,1
840.754,1
840.819,2
840.884,2
840.95,2
841.015,3
841.08,2
841.146,2
841.211,2
841.276,1
841.342,1
841.407,2
841.472,1
841.538,1
841.603,1
841.668,0
841.734,5
841.799,6
841.864,6
841.93,6
841.995,5
842.06,5
842.126,5
842.191,5
842.256,1
842.322,0
842.387,3
842.453,6
842.518,12
842.583,15
842.649,13
842.714,11
842.779,7
842.845,6
842.91,6
842.976,5
843.041,6
843.106,4
843.172,3
843.237,3
843.303,0
843.368,0
843.433,3
843.499,3
843.564,3
843.63,4
843.695,3
843.761,3
843.826,5
843.891,5
843.957,3
844.022,3
844.088,1
844.153,6
844.219,6
844.284,7
844.349,8
844.415,5
844.48,6
844.546,7
844.611,6
844.677,3
844.742,2
844.808,0
844.873,3
844.939,5
845.004,6
845.069,7
845.135,5
845.2,4
845.266,4
845.331,4
845.397,1
845.462,1
845.528,4
845.593,4
845.659,3
