mz,abundance
832.998,315
833.063,333
833.128,362
833.193,393
833.258,445
833.323,488
833.388,550
833.453,603
833.518,643
833.583,657
833.648,631
833.713,599
833.778,546
833.843,478
833.908,422
833.973,377
834.039,341
834.104,324
834.169,329
834.234,328
834.299,354
834.364,364
834.429,394
834.494,421
834.559,423
834.624,432
834.689,386
834.754,349
834.82,309
834.885,275
834.95,269
835.015,265
835.08,268
835.145,277
835.21,295
835.275,314
835.34,342
835.406,354
835.471,377
835.536,375
835.601,385
835.666,385
835.731,354
835.796,325
835.861,307
835.927,286
835.992,286
836.057,295
836.122,309
836.187,317
836.252,327
836.318,340
836.383,335
836.448,348
836.513,350
836.578,346
836.643,347
836.709,338
836.774,321
836.839,308
836.904,300
836.969,274
837.034,266
837.1,264
837.165,252
837.23,274
837.295,290
837.36,315
837.426,347
837.491,358
837.556,361
837.621,351
837.686,326
837.752,305
837.817,298
837.882,296
837.947,308
838.013,308
838.078,295
838.143,305
838.208,305
838.273,317
838.339,344
838.404,355
838.469,375
838.534,427
838.6,460
838.665,488
838.73,521
838.795,516
838.861,479
838.926,440
838.991,400
839.056,364
839.122,354
839.187,342
839.252,313
839.318,315
839.383,334
839.448,356
839.513,375
839.579,393
839.644,391
839.709,394
839.775,447
839.84,507
839.905,675
839.97,878
840.036,1126
840.101,1673
840.166,2494
840.232,3503
840.297,4664
840.362,5734
840.428,6464
840.493,6941
840.558,7099
840.624,6754
840.689,6132
840.754,5438
840.82,4736
840.885,4196
840.95,3812
841.016,3549
841.081,3451
841.146,3646
841.212,4115
841.277,4775
841.342,5537
841.408,6230
841.473,6677
841.538,6865
841.604,6755
841.669,6308
841.735,5695
841.8,5065
841.865,4473
841.931,4030
841.996,3704
842.061,3464
842.127,3368
842.192,3483
842.258,3844
842.323,4325
842.388,4840
842.454,5249
842.519,5460
842.585,5441
842.65,5265
842.715,4874
842.781,4386
842.846,3927
842.912,3520
842.977,3216
843.043,3030
843.108,2931
843.173,2875
843.239,2948
843.304,3131
843.37,3329
843.435,3531
843.501,3668
843.566,3705
843.631,3642
843.697,3508
843.762,3290
843.828,3039
843.893,2811
843.959,2600
844.024,2456
844.09,2348
844.155,2270
844.221,2216
844.286,2210
844.352,2259
844.417,2345
844.482,2430
